Player,GP,MIN,PTS,FGA,FG%,3PA,3P%,REB,AST,TO,STL,BLK,Close FGA,Close FG%,Mid FGA,Mid FG%,Post_Ups,Drives,CS_3PA,CS_3P%,PP100Pos,AST %,REB %,USG %,Height,Pos,TEAM,Class
Elfrid Payton: 2016,82.0,29.4,12.8,11.1,47.1,1.8,27.4,4.7,6.5,2.2,1.1,0.5,7.5,53.3,1.9,38.8,0.2,11.9,1.5,27.6,21.2,32.9,7.7,21.1,76.0,PG,ORL,1
Emmanuel Mudiay: 2016,55.0,25.6,11.0,10.0,37.7,3.2,31.5,3.2,3.9,2.2,0.7,0.2,5.2,44.2,1.6,30.3,0.1,9.4,2.4,36.2,20.4,22.2,6.2,22.2,77.0,PG,DEN,1
Eric Bledsoe: 2016,66.0,33.0,21.1,15.7,43.4,4.7,33.5,4.8,6.3,3.4,1.4,0.5,7.1,54.9,3.9,35.1,0.5,15.0,1.9,36.6,30.2,30.9,7.2,27.5,73.0,PG,PHX,6
Eric Gordon: 2016,75.0,31.0,16.2,13.5,40.6,8.8,37.2,2.7,2.5,1.6,0.6,0.5,4.0,50.0,0.7,26.8,0.1,6.1,6.5,37.3,24.8,12.5,4.0,21.7,76.0,SG,HOU,4
Ersan Ilyasova: 2016,82.0,26.1,13.1,10.9,43.1,4.9,35.3,5.9,1.7,1.4,0.7,0.3,3.8,52.6,2.2,42.8,1.2,1.6,3.9,38.5,23.9,10.7,10.8,21.6,82.0,PF,ATL,4
Evan Fournier: 2016,68.0,32.8,17.2,13.7,43.9,5.3,35.6,3.1,3.0,2.1,1.0,0.1,6.4,53.1,2.0,38.5,0.1,9.0,3.7,37.0,25.6,14.4,4.5,22.9,79.0,SG,ORL,4
Evan Turner: 2016,65.0,25.5,9.0,8.5,42.6,1.8,26.3,3.8,3.2,1.5,0.8,0.4,3.5,54.3,3.1,41.6,1.5,5.3,1.6,25.2,17.2,19.6,7.3,18.2,79.0,SF,POR,1
Frank Kaminsky: 2016,75.0,26.1,11.7,10.7,39.9,4.7,32.8,4.5,2.2,1.0,0.6,0.5,4.8,50.0,1.2,32.2,2.5,3.8,4.5,33.4,21.9,13.1,8.6,21.6,84.0,C,CHA,4
Garrett Temple: 2016,65.0,26.6,7.8,6.6,42.4,3.4,37.3,2.8,2.6,1.2,1.3,0.4,1.9,52.6,1.4,35.6,0.1,2.2,2.8,40.2,14.5,14.6,5.5,13.9,78.0,SG,SAC,0
Gary Harris: 2016,57.0,31.3,14.9,11.2,50.2,4.5,42.0,3.1,2.9,1.3,1.2,0.1,5.5,60.0,1.2,37.9,0.0,5.6,3.7,46.0,22.9,12.9,5.1,18.3,76.0,SG,DEN,4
George Hill: 2016,49.0,31.5,16.9,12.4,47.7,4.8,40.3,3.4,4.2,1.7,1.0,0.2,4.7,57.4,3.0,43.2,0.3,10.5,2.8,39.7,27.8,22.7,5.6,22.9,75.0,PG,UTA,4
Gerald Henderson: 2016,72.0,23.2,9.2,7.7,42.3,2.4,35.3,2.6,1.6,0.9,0.6,0.2,2.7,51.9,2.7,38.7,0.5,3.3,2.1,37.2,19.1,10.8,5.5,17.5,77.0,SG,PHI,0
Giannis Antetokounmpo: 2016,80.0,35.6,22.9,15.7,52.1,2.3,27.2,8.8,5.4,2.9,1.6,1.9,10.3,63.1,3.2,33.5,2.8,10.9,1.4,29.8,32.5,26.9,12.7,28.0,83.0,SF,MIL,2
Glenn Robinson III: 2016,69.0,20.7,6.1,4.9,46.7,1.8,39.2,3.6,0.7,0.5,0.6,0.3,1.6,62.5,1.4,43.9,0.0,1.3,1.7,41.2,14.2,4.8,8.5,12.5,78.0,SF,IND,0
Goran Dragic: 2016,73.0,33.7,20.3,15.4,47.5,4.0,40.5,3.8,5.8,2.9,1.2,0.2,7.6,55.3,3.8,39.7,0.3,17.7,2.5,40.1,29.9,28.3,5.6,26.2,75.0,PG,MIA,6
Gorgui Dieng: 2016,82.0,32.4,10.0,8.1,50.2,0.5,37.2,7.9,1.9,1.3,1.1,1.2,4.4,54.5,3.2,45.2,1.4,0.6,0.4,41.7,15.5,8.6,12.6,14.0,83.0,PF,MIN,5
Greg Monroe: 2016,81.0,22.5,11.7,9.0,53.3,0.0,0.0,6.6,2.3,1.7,1.1,0.5,7.7,55.8,1.2,42.3,5.4,1.5,0.0,0.0,26.0,16.5,15.5,23.8,83.0,C,MIL,3
Harrison Barnes: 2016,79.0,35.5,19.2,16.2,46.8,2.8,35.1,5.0,1.5,1.3,0.8,0.2,7.0,55.7,6.4,41.8,5.7,5.9,2.4,35.1,27.8,7.6,7.5,25.2,80.0,PF,DAL,4
Hassan Whiteside: 2016,77.0,32.6,17.0,12.6,55.7,0.0,0.0,14.1,0.7,2.0,0.7,2.1,10.6,59.4,2.0,37.5,6.4,0.6,0.0,0.0,26.2,3.7,21.4,22.3,84.0,C,MIA,3
Iman Shumpert: 2016,76.0,25.5,7.5,6.4,41.1,3.4,36.0,2.9,1.4,1.0,0.8,0.4,1.4,50.0,1.6,44.4,0.1,2.5,2.9,34.6,14.5,8.0,5.6,14.0,77.0,SG,CLE,0
Isaiah Thomas: 2016,76.0,33.8,28.9,19.4,46.3,8.5,37.9,2.7,5.9,2.8,0.9,0.2,8.9,53.9,2.0,48.7,0.1,16.8,3.6,41.2,41.7,30.5,4.0,33.2,69.0,PG,BOS,6
Isaiah Whitehead: 2016,73.0,22.5,7.4,7.0,40.2,2.0,29.5,2.5,2.6,1.9,0.6,0.5,4.0,47.5,0.9,29.9,0.1,6.1,1.2,37.9,15.6,17.3,5.3,18.0,76.0,PG,BKN,1
Ish Smith: 2016,81.0,24.1,9.4,9.2,43.9,1.3,26.7,2.9,5.2,1.4,0.8,0.4,4.7,48.9,3.2,44.4,0.0,9.6,0.8,31.3,19.1,31.9,5.8,20.1,72.0,PG,DET,1
JJ Barea: 2016,35.0,22.0,10.9,9.8,41.4,4.2,35.8,2.4,5.5,1.8,0.4,0.0,3.4,47.1,2.2,42.3,0.0,8.4,1.3,45.7,24.6,42.1,5.7,25.4,72.0,PG,DAL,1
JJ Redick: 2016,78.0,28.2,15.0,11.4,44.5,6.0,42.9,2.2,1.4,1.3,0.7,0.2,1.6,56.3,3.8,44.0,0.1,2.3,4.4,45.5,26.1,7.4,3.9,21.1,76.0,SG,LAC,4
JR Smith: 2016,41.0,29.0,8.6,8.7,34.6,6.6,35.1,2.8,1.5,0.6,1.0,0.3,0.9,44.4,1.2,24.5,0.0,1.7,5.4,35.4,14.5,7.1,4.6,14.3,78.0,SG,CLE,0
JaMychal Green: 2016,77.0,27.3,8.9,6.5,50.0,1.9,37.9,7.1,1.1,1.2,0.6,0.4,3.5,54.3,1.2,51.1,1.0,0.9,1.8,39.1,16.9,6.4,13.3,14.4,81.0,PF,MEM,5
Jabari Parker: 2016,51.0,33.9,20.1,16.0,49.0,3.5,36.5,6.2,2.8,1.8,1.0,0.4,9.0,57.8,3.5,37.5,2.1,7.7,3.2,37.2,29.3,13.7,9.2,25.7,80.0,PF,MIL,4
Jae Crowder: 2016,72.0,32.4,13.9,10.0,46.3,5.5,39.8,5.8,2.2,1.1,1.0,0.3,2.5,68.0,2.0,37.8,0.6,1.6,4.4,40.1,20.9,9.7,8.7,16.9,78.0,SF,BOS,4
Jamal Crawford: 2016,82.0,26.3,12.3,10.6,41.3,3.9,36.0,1.6,2.6,1.6,0.7,0.2,2.8,42.9,4.0,43.3,0.0,4.3,1.9,35.7,22.6,15.9,3.0,22.0,77.0,SG,LAC,1
Jamal Murray: 2016,82.0,21.5,9.9,8.9,40.4,4.2,33.4,2.6,2.1,1.4,0.6,0.3,3.2,53.1,1.5,37.9,0.0,4.4,2.5,36.9,21.9,14.2,5.9,21.2,76.0,SG,DEN,0
Jameer Nelson: 2016,75.0,27.3,9.2,8.1,44.4,3.6,38.8,2.6,5.1,1.7,0.7,0.1,2.4,54.2,2.0,41.1,0.0,8.0,2.0,43.7,16.2,25.8,4.6,15.6,72.0,PG,DEN,1
James Harden: 2016,81.0,36.4,29.1,18.9,44.0,9.3,34.7,8.1,11.2,5.7,1.5,0.5,7.7,55.8,2.0,41.1,1.0,17.1,2.4,39.5,37.9,50.5,10.9,33.3,77.0,PG,HOU,6
Jared Dudley: 2016,64.0,21.3,6.8,5.4,45.4,3.2,37.9,3.5,1.9,1.1,0.7,0.3,1.1,63.6,1.1,50.0,0.9,2.4,3.1,37.1,15.0,12.6,7.7,13.6,79.0,PF,PHX,0
Jeff Green: 2016,69.0,22.2,9.2,8.1,39.4,2.8,27.5,3.1,1.2,1.1,0.5,0.2,3.4,50.0,1.9,36.8,1.6,2.7,2.3,28.2,20.4,8.9,6.5,20.0,81.0,PF,ORL,0
Jimmy Butler: 2016,76.0,37.0,23.9,16.5,45.5,3.3,36.7,6.2,5.5,2.1,1.9,0.4,7.0,55.7,6.2,38.4,3.5,14.1,1.6,44.2,32.1,24.3,8.1,26.1,79.0,SF,CHI,6
Joakim Noah: 2016,46.0,22.1,5.0,4.4,49.0,0.0,0.0,8.8,2.2,1.3,0.7,0.8,4.2,52.4,0.1,20.0,0.7,0.8,0.0,0.0,11.3,13.8,18.7,12.4,83.0,C,NYK,3
Jodie Meeks: 2016,36.0,20.5,9.1,7.1,40.2,3.8,40.9,2.1,1.3,1.0,0.9,0.1,1.8,44.4,1.4,36.5,0.0,2.7,3.2,44.7,21.5,8.9,5.2,19.2,76.0,SG,ORL,0
Joe Harris: 2016,52.0,21.9,8.2,7.0,42.5,4.3,38.5,2.8,1.0,1.1,0.6,0.2,2.3,52.2,0.5,30.8,0.0,3.0,3.5,39.4,17.3,7.6,5.8,15.9,78.0,SG,BKN,0
Joe Ingles: 2016,82.0,24.1,7.1,5.5,45.2,3.4,44.1,3.2,2.7,1.3,1.2,0.1,1.5,53.3,0.7,25.9,0.2,4.2,2.4,46.0,15.0,16.8,7.0,13.5,80.0,SF,UTA,0
Joe Johnson: 2016,78.0,23.6,9.2,8.0,43.6,3.3,41.1,3.1,1.8,0.9,0.5,0.2,2.7,55.6,2.1,35.6,1.7,3.5,2.6,42.4,19.9,12.5,6.9,18.1,79.0,SF,UTA,0
Joel Embiid: 2016,31.0,25.4,20.2,13.8,46.6,3.2,36.7,7.8,2.1,3.8,0.9,2.5,7.3,53.4,3.4,41.3,10.9,3.9,2.7,38.1,38.2,17.4,15.2,35.6,84.0,C,PHI,2
Jon Leuer: 2016,75.0,25.9,10.2,8.6,48.0,2.2,29.3,5.4,1.5,0.9,0.4,0.3,3.6,66.7,2.8,39.6,1.1,2.2,2.2,30.1,19.6,8.8,10.0,16.9,82.0,PF,DET,5
Jonas Valanciunas: 2016,80.0,25.8,12.0,8.8,55.7,0.0,50.0,9.5,0.7,1.3,0.5,0.8,6.7,59.7,2.1,41.8,4.4,0.6,0.0,50.0,23.4,4.3,18.8,19.3,84.0,C,TOR,5
Jordan Crawford: 2016,19.0,23.3,14.1,11.5,48.2,5.0,38.9,1.8,3.0,1.3,0.6,0.1,3.2,68.8,3.3,41.3,0.1,3.9,3.3,41.9,29.4,19.2,4.0,25.4,77.0,SG,NOP,4
Josh Richardson: 2016,53.0,30.5,10.2,9.7,39.4,4.3,33.0,3.2,2.6,1.2,1.1,0.7,2.7,48.1,2.7,38.5,0.0,5.9,3.7,32.1,16.6,12.8,5.1,16.5,78.0,SG,MIA,0
Jrue Holiday: 2016,67.0,32.7,15.4,13.3,45.4,4.2,35.6,3.9,7.3,2.9,1.5,0.7,6.4,54.7,2.8,39.4,0.3,12.1,1.2,30.1,22.7,35.5,5.7,23.2,76.0,PG,NOP,6
Julius Randle: 2016,74.0,28.8,13.2,10.4,48.8,0.9,27.0,8.6,3.6,2.3,0.7,0.5,8.2,53.7,1.3,37.4,3.3,4.5,0.7,29.1,22.0,19.5,14.5,21.2,81.0,PF,LAL,5
Justise Winslow: 2016,18.0,34.7,10.9,12.5,35.6,1.9,20.0,5.2,3.7,1.8,1.4,0.3,7.5,44.0,3.1,27.3,0.7,8.5,1.8,21.9,15.7,15.3,7.1,19.8,79.0,SF,MIA,1
Jusuf Nurkic: 2016,65.0,21.4,10.2,8.2,50.7,0.0,0.0,7.2,1.9,2.2,0.8,1.1,7.3,53.4,0.9,31.0,5.0,0.3,0.0,0.0,23.1,14.2,16.1,23.2,84.0,C,POR,3
Kawhi Leonard: 2016,74.0,33.4,25.5,17.7,48.5,5.2,38.0,5.8,3.5,2.1,1.8,0.7,6.2,58.1,6.3,47.3,3.7,11.3,3.2,43.0,38.6,18.2,8.9,30.6,79.0,SF,SAS,6
Kelly Olynyk: 2016,75.0,20.5,9.0,6.8,51.2,2.6,35.4,4.8,2.0,1.3,0.6,0.4,3.3,69.7,0.9,36.8,1.2,2.4,2.4,35.4,21.4,15.9,11.3,18.5,84.0,C,BOS,5
Kelly Oubre Jr: 2016,79.0,20.3,6.3,5.6,42.1,2.4,28.7,3.3,0.6,0.6,0.7,0.2,2.4,54.2,0.8,40.6,0.1,1.4,2.1,29.6,15.1,4.2,8.1,14.3,79.0,SF,WAS,0
Kemba Walker: 2016,79.0,34.7,23.2,18.3,44.4,7.6,39.9,3.9,5.5,2.1,1.1,0.3,7.0,51.4,3.7,41.6,0.0,12.4,2.8,46.4,33.3,28.2,5.5,28.6,73.0,PG,CHA,6
Kenneth Faried: 2016,61.0,21.2,9.6,6.8,54.8,0.1,0.0,7.6,0.9,1.0,0.7,0.7,6.2,58.1,0.5,23.3,1.1,0.8,0.1,0.0,21.8,6.4,17.5,17.9,80.0,PF,DEN,3
Kent Bazemore: 2016,73.0,26.9,11.0,9.9,40.9,3.6,34.6,3.2,2.4,1.7,1.2,0.7,3.9,46.2,2.3,42.4,0.0,5.9,2.8,34.8,19.8,14.0,5.6,20.2,77.0,SF,ATL,1
Khris Middleton: 2016,29.0,30.7,14.7,11.5,45.0,3.6,43.3,4.2,3.4,2.2,1.4,0.2,3.7,48.6,4.2,42.6,2.2,5.8,3.0,47.1,24.6,17.5,7.6,22.7,80.0,SF,MIL,4
Kristaps Porzingis: 2016,66.0,32.8,18.1,14.9,45.0,4.8,35.7,7.2,1.5,1.8,0.7,2.0,5.9,54.2,4.3,41.8,4.0,2.8,4.5,36.4,27.1,7.3,10.5,24.0,87.0,PF,NYK,2
Kyle Korver: 2016,67.0,26.2,10.1,7.7,46.4,5.4,45.1,2.8,1.6,1.0,0.5,0.3,0.5,60.0,1.8,46.7,0.1,0.6,4.4,46.4,18.6,9.3,5.3,14.7,79.0,SG,CLE,0
LaMarcus Aldridge: 2016,72.0,32.4,17.3,14.6,47.7,0.8,41.1,7.3,1.9,1.4,0.6,1.2,5.9,57.6,7.9,41.2,10.1,0.9,0.7,40.0,27.4,10.0,11.5,24.8,83.0,PF,SAS,2
Lance Stephenson: 2016,18.0,20.1,6.8,6.7,45.0,1.1,30.0,2.9,3.3,1.4,0.3,0.2,2.8,57.1,2.7,36.7,0.3,5.9,0.8,35.7,16.7,25.4,6.9,18.1,77.0,SG,IND,1
Lance Thomas: 2016,46.0,21.0,6.0,5.3,39.8,1.8,44.7,3.1,0.8,0.5,0.5,0.1,2.0,40.0,1.4,33.3,0.3,2.0,1.8,45.1,14.1,5.3,6.9,13.1,80.0,PF,NYK,0
Langston Galloway: 2016,74.0,20.2,7.9,7.4,38.0,4.2,39.0,2.1,1.3,0.6,0.6,0.1,1.2,41.7,2.1,35.5,0.1,1.1,3.5,42.3,18.9,9.8,5.0,18.0,74.0,PG,SAC,0
Larry Nance Jr: 2016,63.0,22.9,7.1,5.7,52.6,0.6,27.8,5.9,1.5,0.9,1.3,0.6,3.5,62.9,1.6,38.8,1.0,0.4,0.5,29.4,14.9,9.6,12.7,13.3,81.0,PF,LAL,5
Luc Mbah a Moute: 2016,80.0,22.3,6.1,4.7,50.5,1.4,39.1,2.1,0.5,0.6,1.0,0.4,2.4,58.3,1.0,48.1,0.1,1.5,1.3,38.8,13.4,2.9,4.8,11.4,80.0,SF,LAC,0
Luol Deng: 2016,56.0,26.5,7.6,7.6,38.7,2.9,30.9,5.3,1.3,0.8,0.9,0.4,3.0,53.3,1.7,24.0,0.9,2.1,2.3,32.8,13.8,7.3,9.6,14.1,81.0,SF,LAL,0
Malcolm Brogdon: 2016,75.0,26.4,10.2,8.5,45.7,2.6,40.4,2.8,4.2,1.5,1.1,0.2,4.7,48.9,1.2,38.9,0.5,8.5,2.0,44.6,19.5,23.9,5.6,18.2,77.0,SG,MIL,1
Marco Belinelli: 2016,74.0,24.0,10.5,8.3,42.9,3.8,36.0,2.4,2.0,0.9,0.6,0.1,1.7,58.8,2.8,43.3,0.1,2.2,2.5,39.6,21.3,13.1,5.0,18.7,77.0,SG,CHA,0
Marcus Smart: 2016,79.0,30.4,10.6,9.5,35.9,4.2,28.3,3.9,4.6,2.0,1.6,0.4,4.1,43.9,1.2,35.5,2.1,5.5,3.2,31.8,16.8,22.6,6.2,18.3,76.0,SG,BOS,1
Markieff Morris: 2016,76.0,31.2,14.0,11.7,45.7,2.6,36.2,6.5,1.7,1.7,1.1,0.6,5.7,54.4,3.4,39.7,4.5,2.0,2.4,36.1,21.8,7.6,10.5,20.3,82.0,PF,WAS,5
Marquese Chriss: 2016,82.0,21.3,9.2,7.7,44.9,2.7,32.1,4.2,0.7,1.3,0.8,0.9,4.1,56.1,0.9,31.9,1.6,1.3,2.6,31.6,20.3,5.1,9.8,19.4,82.0,PF,PHX,5
Marvin Williams: 2016,76.0,30.2,11.2,9.3,42.2,4.7,35.0,6.6,1.4,0.8,0.8,0.7,3.6,52.8,1.0,40.8,1.1,2.1,4.5,35.2,18.4,7.2,10.7,16.0,81.0,PF,CHA,0
Mason Plumlee: 2016,81.0,26.5,10.4,7.7,53.6,0.1,0.0,7.5,3.5,1.7,0.9,1.1,6.6,57.6,1.0,29.3,1.6,1.5,0.0,0.0,19.2,18.7,14.1,18.0,83.0,C,DEN,3
Matt Barnes: 2016,74.0,24.0,7.1,6.4,39.1,3.6,33.1,5.2,2.6,1.4,0.6,0.4,2.2,50.0,0.6,33.3,0.4,1.4,3.0,33.8,14.6,16.2,10.9,15.5,79.0,SF,GSW,0
Matthew Dellavedova: 2016,76.0,26.1,7.6,7.0,39.0,2.8,36.7,1.9,4.7,1.8,0.7,0.0,3.1,41.9,1.2,36.7,0.4,7.7,2.3,37.0,14.5,25.9,3.8,15.8,76.0,PG,MIL,1
Maurice Harkless: 2016,77.0,28.9,10.0,8.1,50.3,2.5,35.1,4.4,1.1,1.1,1.1,0.9,5.2,59.6,0.4,41.9,1.7,1.9,2.4,37.2,17.1,5.6,7.5,14.9,81.0,SF,POR,5
Michael Kidd-Gilchrist: 2016,81.0,29.0,9.2,7.6,47.7,0.1,11.1,7.0,1.4,0.7,1.0,1.0,4.9,53.1,2.7,38.0,0.6,3.0,0.1,12.5,15.8,7.4,11.7,14.4,79.0,SF,CHA,3
Mike Conley: 2016,69.0,33.2,20.5,14.6,46.0,6.1,40.8,3.5,6.3,2.3,1.3,0.3,5.6,51.8,3.0,44.7,0.1,11.1,2.3,45.6,31.5,32.9,5.4,25.6,73.0,PG,MEM,6
Monta Ellis: 2016,74.0,27.0,8.5,7.5,44.3,1.8,31.9,2.8,3.2,1.8,1.1,0.4,3.2,56.3,2.5,36.6,0.1,5.9,1.5,31.9,15.5,17.1,5.2,16.6,75.0,SG,IND,1
Myles Turner: 2016,81.0,31.4,14.5,10.7,51.1,1.4,34.8,7.3,1.3,1.3,0.9,2.1,5.2,61.5,4.2,43.0,2.2,0.6,1.4,32.4,22.7,6.5,11.9,19.5,83.0,C,IND,5
Nerlens Noel: 2016,51.0,20.5,8.7,6.1,59.5,0.0,0.0,5.8,1.0,1.0,1.3,1.0,5.0,64.0,1.0,35.8,0.6,0.9,0.0,0.0,20.7,7.8,14.3,17.1,83.0,C,DAL,3
